web-scraper-order,web-scraper-start-url,titre_annonce,prix,commune,date,code_postal,surface_all,nb_pièces,détail,prix_m2
1613500700-54069,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=45,F2 en duplex de 30m2 - proche métro Lille Fives,540,Lille ,"12 fév, 21:44",59000,30,,,18
1613500586-52586,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=87,Maison 2 pièces 50 m²,450,Hautmont ,"08 fév, 11:59",59330,50,2,Maison,9
1613500634-53115,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=72,Appartement 2 pièces 48 m²,630,Anzin ,"10 fév, 09:36",59410,48,2,Appartement,13.125
1613500863-55265,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=9,Appartement 4 pièces 100 m²,1200,Lille ,"16 fév, 11:51",59000,100,4,Appartement,12
1613500715-54280,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=39,CAMBRAI CENTRE STUDIO 47 m2,420,Cambrai ,"13 fév, 15:50",59400,47,1,Appartement,8.936170212765957
1613500616-52895,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=79,Duplex 42 pièces 42 m²,570,Wattrelos ,"09 fév, 10:21",59150,42,2,Appartement,13.571428571428571
1613500619-52929,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=78,Appartement 3 pièces 66 m²,720,Haubourdin ,"09 fév, 11:26",59320,66,3,Appartement,10.909090909090908
1613500569-52343,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=94,Appartement 3 pièces 64 m²,820,Wasquehal ,"06 fév, 17:22",59290,64,3,Appartement,12.8125
1613500853-55109,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=13,Appartement 1 pièce 16 m²,401,Euralille ,"16 fév, 09:03",59777,16,,Appartement,25.0625
1613500559-52213,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=98,Appartement 1 pièce 31 m²,588,Lille ,"05 fév, 19:26",59000,31,,Appartement,18.967741935483872
1613500819-54671,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=26,T2 53 m² Centre ville Valenciennes,550,Valenciennes ,"15 fév, 10:00",59300,53,2,Appartement,10.377358490566039
1613500665-53578,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Maison de ville 4 pièces 96 m²,1040,Téteghem ,"11 fév, 16:01",59229,96,4,Maison,10.833333333333334
1613500609-52759,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=82,Appartement - T2 - 26m² - Rénové,650,Lille  Wazemmes,"09 fév, 06:49",59000,26,2,Appartement,25
1613500636-53148,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=71,Studio 1 pièce 13 m²,290,Lille ,"10 fév, 10:17",59000,13,1,Appartement,22.307692307692307
1613500619-52912,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=78,Appartement 3 pièces 54 m²,590,Arleux ,"09 fév, 12:01",59151,54,3,Appartement,10.925925925925926
1613500835-54870,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=20,T2 48m2 jean baptiste lebas non meuble,785,Lille  Moulins,"15 fév, 15:56",59000,48,2,Appartement,16.354166666666668
1613500665-53592,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Chambre 1 pièce 10 m²,510,Roubaix ,"11 fév, 15:12",59100,10,,,51
1613500621-52949,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=77,"Appt F3, 75 m², 2 chbres + terrasse + parking",730,Bersée ,"09 fév, 14:42",59235,75,3,,9.733333333333333
1613500833-54833,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=21,Appartement 3 pièces 66 m²,890,Lille ,"15 fév, 14:46",59000,66,3,Appartement,13.484848484848484
1613500703-54105,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Maison de village 5 pièces 105 m²,590,Ligny-en-Cambrésis ,"13 fév, 08:28",59191,105,5,Maison,5.619047619047619
1613500715-54268,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=39,Appartement 2 pièces 38 m²,608,Saint-André-lez-Lille ,"13 fév, 16:27",59350,38,2,Appartement,16
1613500871-55363,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=6,Appartement 2 pièces 46 m²,630,Pont-à-Marcq ,"16 fév, 15:05",59710,46,2,Appartement,13.695652173913043
1613500871-55378,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=6,Maison 5 pièces 106m² - grand jardin,1200,Faches-Thumesnil ,"16 fév, 14:41",59155,106,5,Maison,11.320754716981131
1613500873-55400,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=5,Loue studio 26 m² tout equipe avec garage,570,Loos ,"16 fév, 15:42",59120,26,1,Appartement,21.923076923076923
1613500695-54005,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Appartement 1 pièce 37 m²,650,Lille ,"12 fév, 17:33",59000,37,,Appartement,17.56756756756757
1613500830-54813,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=22,Appartement 4 pièces 88 m²,790,Douai ,"15 fév, 13:05",59500,88,4,Appartement,8.977272727272727
1613500835-54880,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=20,Appartement 2 pièces 45 m²,547,Tourcoing ,"15 fév, 15:37",59200,45,2,Appartement,12.155555555555555
1613500873-55404,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=5,Studio 1 pièce 21 m²,402,Tourcoing ,"16 fév, 15:39",59200,21,1,Appartement,19.142857142857142
1613500730-54476,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=33,Location T2 DE 32m2 Valenciennes centre,410,Valenciennes ,"14 fév, 17:05",59300,32,2,Appartement,12.8125
1613500614-52827,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=80,Appartement 2 pièces 55 m²,825,Lille ,"09 fév, 10:13",59000,55,2,Appartement,15
1613500715-54262,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=39,Appartement 3 pièces 62 m²,755,Roncq ,"13 fév, 16:37",59223,62,3,Appartement,12.17741935483871
1613500819-54666,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=26,Appartement 3 pièces 62 m²,1400,Villeneuve-d'Ascq ,"15 fév, 10:02",59650,62,3,Appartement,22.580645161290324
1613500586-52606,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=87,Appartement 3 pièces 70 m²,680,Faches-Thumesnil ,"08 fév, 11:26",59155,70,3,Appartement,9.714285714285714
1613500855-55149,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=12,Appartement 2 pièces 25 m²,430,Roubaix ,"16 fév, 09:50",59100,25,2,Appartement,17.2
1613500609-52775,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=82,Maison 3 pièces 80 m²,520,Caudry ,"08 fév, 23:19",59540,80,3,Maison,6.5
1613500688-53883,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=50,Appartement 3 pièces 61 m²,742,Roncq ,"12 fév, 15:29",59223,61,3,Appartement,12.163934426229508
1613500555-52130,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=100,T2 60m2 jardin Tourcoing Hypercentre Métro centre ou gare,560,Tourcoing ,"05 fév, 16:13",59200,60,2,Appartement,9.333333333333334
1613500718-54307,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=38,Appartement 2 pièces 40 m²,650,,"13 fév, 18:40",59260,40,2,Appartement,16.25
1613500658-53487,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=62,LILLE VAUBAN CATHO STUDIO 23m² POUR ETUDIANT,440,Lille  Vauban-Esquermes,"11 fév, 09:50",59800,23,1,Appartement,19.130434782608695
1613500838-54910,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=19,Appartement 2 pièces 60 m²,782,Lille ,"15 fév, 16:35",59800,60,2,Appartement,13.033333333333333
1613500591-52664,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=85,Dispo mars: T3(67m2) récent balcon 2 chambres et 2 places parking,900,Wattignies ,"08 fév, 15:37",59139,67,3,,13.432835820895523
1613500688-53886,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=50,Appartement 2 pièces 30 m²,690,Marcq-en-Baroeul ,"12 fév, 15:20",59700,30,2,Appartement,23
1613500723-54389,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=36,Appartement 3 pièces 67 m²,1100,Lille ,"14 fév, 07:32",59000,67,3,Appartement,16.417910447761194
1613500819-54654,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=26,T4 85 m2 Hypercentre Métro centre ou gare Parking posssible,720,Tourcoing ,"15 fév, 10:22",59200,85,4,,8.470588235294118
1613500737-54580,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=30,Studio 1 pièce 31 m²,559,Lille ,"15 fév, 00:34",59000,31,1,Appartement,18.032258064516128
1613500735-54545,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=31,Appartement 3 pièces 52 m²,610,Cambrai ,"14 fév, 20:49",59400,52,3,Appartement,11.73076923076923
1613500656-53442,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=63,Studio 1 pièce 19 m²,376,Lille ,"11 fév, 08:53",59800,19,1,Appartement,19.789473684210527
1613500643-53251,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=68,Appartement 3 pièces 55 m²,670,Armentières ,"10 fév, 15:46",59280,55,3,Appartement,12.181818181818182
1613500651-53369,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=65,Appartement 4 pièces 98 m²,1821,Lille ,"10 fév, 21:51",59000,98,4,Appartement,18.581632653061224
1613500564-52294,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=96,Appartement 3 pièces 53 m²,516,Cambrai ,"06 fév, 07:56",59400,53,3,Appartement,9.735849056603774
1613500855-55140,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=12,Appartement 3 pièces 110 m²,1400,La Madeleine ,"16 fév, 09:55",59110,110,3,Appartement,12.727272727272727
1613500589-52617,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=86,Appartement 3 pièces 70 m²,590,Bourbourg ,"08 fév, 13:58",59630,70,3,Appartement,8.428571428571429
1613500740-54630,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=29,Appartement 1 pièce 38 m²,980,Lille ,"15 fév, 07:12",59000,38,,Appartement,25.789473684210527
1613500690-53920,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=49,Appartement 3 pièces 70 m²,920,Lille ,"12 fév, 16:28",59000,70,3,Appartement,13.142857142857142
1613500863-55242,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=9,Appartement 3 pièces 52 m²,701,Lille ,"16 fév, 12:16",59000,52,3,Appartement,13.48076923076923
1613500868-55335,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=7,Studio 1 pièce 30 m²,500,Lille ,"16 fév, 13:46",59000,30,1,Appartement,16.666666666666668
1613500693-53955,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=48,Studio 1 pièce 33 m²,513,Lille ,"12 fév, 17:20",59000,33,1,Appartement,15.545454545454545
1613500584-52557,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=88,Appartement 2 pièces 41 m²,558,Baisieux ,"08 fév, 09:55",59780,41,2,Appartement,13.609756097560975
1613500707-54157,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=42,Studio 1 pièce 35 m²,470,Cambrai ,"13 fév, 12:37",59400,35,1,Appartement,13.428571428571429
1613500705-54141,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=43,Maison 5 pièces 103 m²,1770,Lille ,"13 fév, 09:58",59000,103,5,Maison,17.184466019417474
1613500668-53624,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Appartement 1 pièce 18 m²,399,Lille ,"11 fév, 16:40",59000,18,,Appartement,22.166666666666668
1613500732-54522,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=32,Maison à Louer AnZIN DAMPIERRE 90m²,730,Anzin ,"14 fév, 18:02",59410,90,,Maison,8.11111111111111
1613500663-53547,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=60,Appartement 4 pièces 67 m²,765,Tourcoing ,"11 fév, 13:38",59200,67,4,Appartement,11.417910447761194
1613500648-53342,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=66,Appartement 4 pièces 75 m²,630,Templeuve ,"10 fév, 18:25",59242,75,4,Appartement,8.4
1613500863-55261,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=9,Appartement 2 pièces 43 m²,644,Lomme ,"16 fév, 11:53",59160,43,2,Appartement,14.976744186046512
1613500715-54273,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=39,Studio 4 pièces 19 m²,350,Malo les Bains ,"13 fév, 16:19",59240,19,1,Appartement,18.42105263157895
1613500621-52938,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=77,Appartement 4 pièces 70 m²,550,Somain ,"09 fév, 15:17",59490,70,4,Appartement,7.857142857142857
1613500695-54006,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Appartement 2 pièces 43 m²,580,Wasquehal ,"12 fév, 17:33",59290,43,2,Appartement,13.488372093023257
1613500668-53601,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Appartement 2 pièces 34 m²,648,Lille ,"11 fév, 17:27",59000,34,2,Appartement,19.058823529411764
1613500705-54137,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=43,Studio 1 pièce 41 m²,656,Roubaix ,"13 fév, 09:58",59100,41,1,Appartement,16
1613500705-54135,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=43,Maison 2 pièces 32 m²,688,Lille ,"13 fév, 09:58",59000,32,2,Maison,21.5
1613500690-53940,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=49,Maison 88 m² La Chapelle D Armentieres,915,La Chapelle-d'Armentières ,"12 fév, 15:42",59930,88,,Maison,10.397727272727273
1613500668-53622,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=58,Appartement 2 pièces 38 m²,738,Lille ,"11 fév, 16:40",59000,38,2,Appartement,19.42105263157895
1613500840-54959,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=18,Duplex meuble de 27m2,490,Valenciennes ,"15 fév, 16:58",59300,27,,,18.14814814814815
1613500651-53354,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=65,Maison 2 pièces 29 m²,544,Lille ,"10 fév, 22:46",59000,29,2,Maison,18.75862068965517
1613500703-54087,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=44,Appartement 1 pièce 21 m²,322,Maubeuge ,"13 fév, 09:16",59600,21,,Appartement,15.333333333333334
1613500882-55488,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=2,Studio 1 pièce 16 m²,350,Hellemmes-Lille ,"16 fév, 18:10",59260,16,1,Appartement,21.875
1613500718-54318,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=38,Appartement 2 pièces 50 m²,590,Saint-Georges-sur-l'Aa ,"13 fév, 17:49",59820,50,2,Appartement,11.8
1613500723-54388,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=36,Studio 1 pièce 29 m²,430,Douai ,"14 fév, 07:37",59500,29,1,Appartement,14.827586206896552
1613500629-53050,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=74,Studio 1 pièce 11 m²,430,Lille ,"09 fév, 22:16",59000,11,1,Appartement,39.09090909090909
1613500564-52287,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=96,Appartement 2 pièces 48 m²,556,Raismes ,"06 fév, 07:56",59590,48,2,Appartement,11.583333333333334
1613500665-53565,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=59,Duplex 2 pièces 41 m²,390,Le Cateau-Cambrésis ,"11 fév, 16:39",59360,41,2,Appartement,9.512195121951219
1613500574-52435,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=92,Appartement 3 pièces 61 m²,785,Mons-en-Baroeul ,"07 fév, 09:52",59370,61,3,Appartement,12.868852459016393
1613500574-52428,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=92,Appartement 2 pièces 68 m²,630,Cambrai ,"07 fév, 10:23",59400,68,2,Appartement,9.264705882352942
1613500624-52979,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=76,Appartement 2 pièces 58 m²,475,Douai ,"09 fév, 16:40",59500,58,2,Appartement,8.189655172413794
1613500676-53707,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=55,Studio 1 pièce 28 m²,490,Lille ,"12 fév, 08:19",59000,28,1,Appartement,17.5
1613500845-54999,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=16,Studio mezzanine 25m2 Tourcoing Hypercentre Métro centre ou gare,330,Tourcoing ,"15 fév, 21:20",59200,25,1,Appartement,13.2
1613500695-53994,https://www.leboncoin.fr/recherche?category=10&locations=d_59&real_estate_type=1%2C2&page=47,Studio 1 pièce 25 m²,650,La Madeleine ,"12 fév, 17:53",59110,25,1,Appartement,26
